tmdb_id,success,outer_fold,probability_success,threshold,prediction,title,release_year,budget,revenue,revenue_to_budget,error_type,distance_to_target_boundary
198663,1,4,0.9553846716880798,0.51,1,The Maze Runner,2014,34000000.0,348319861.0,10.244701794117647,correct,8.244701794117647
203801,0,4,0.7513960599899292,0.51,1,The Man from U.N.C.L.E.,2015,75000000.0,110045109.0,1.46726812,false_positive,0.53273188
204082,1,1,0.6800560355186462,0.56,1,Homefront,2013,22000000.0,51695362.0,2.3497891818181817,correct,0.34978918181818175
205584,0,2,0.3457200229167938,0.54,0,Gods of Egypt,2016,140000000.0,150680864.0,1.0762918857142858,correct,0.9237081142857142
205587,1,2,0.8915435075759888,0.54,1,The Judge,2014,40000000.0,84419388.0,2.1104847,correct,0.11048470000000021
205596,1,4,0.9588363766670228,0.51,1,The Imitation Game,2014,14000000.0,233555708.0,16.68255057142857,correct,14.682550571428571
206487,0,2,0.6777631044387817,0.54,1,Predestination,2014,5500000.0,4942449.0,0.8986270909090909,false_positive,1.1013729090909092
206647,1,5,0.9543269276618958,0.57,1,Spectre,2015,245000000.0,880707597.0,3.5947248857142857,correct,1.5947248857142857
207703,1,4,0.975059449672699,0.51,1,Kingsman: The Secret Service,2015,81000000.0,414351546.0,5.115451185185186,correct,3.1154511851851856
209112,1,2,0.9288478493690492,0.54,1,Batman v Superman: Dawn of Justice,2016,250000000.0,874362803.0,3.497451212,correct,1.497451212
210577,1,5,0.726150393486023,0.57,1,Gone Girl,2014,61000000.0,370890259.0,6.080168180327869,correct,4.080168180327869
211672,1,3,0.9693527221679688,0.53,1,Minions,2015,74000000.0,1159457503.0,15.668344635135137,correct,13.668344635135137
214756,1,1,0.9564256072044371,0.56,1,Ted 2,2015,68000000.0,215863606.0,3.174464794117647,correct,1.1744647941176471
216015,1,1,0.920271098613739,0.56,1,Fifty Shades of Grey,2015,40000000.0,569651467.0,14.241286675,correct,12.241286675
216282,1,1,0.5890009999275208,0.56,1,Into the Storm,2014,50000000.0,160600000.0,3.212,correct,1.2120000000000002
220289,1,1,0.4184258580207824,0.56,0,Coherence,2014,50000.0,139745.0,2.7949,false_negative,0.7949000000000002
222935,1,3,0.9525588750839232,0.53,1,The Fault in Our Stars,2014,14000000.0,307166834.0,21.94048814285714,correct,19.94048814285714
223702,1,2,0.5767273902893066,0.54,1,Sausage Party,2016,19000000.0,140705322.0,7.405543263157894,correct,5.405543263157894
225886,1,2,0.5629298090934753,0.54,1,Sex Tape,2014,40000000.0,126069509.0,3.151737725,correct,1.1517377249999998
227700,0,4,0.0619458444416523,0.51,0,Anna,2013,4357373.0,1200000.0,0.2753952897766613,correct,1.7246047102233386
228150,1,4,0.6259648203849792,0.51,1,Fury,2014,68000000.0,211817906.0,3.114969205882353,correct,1.1149692058823528
228161,1,2,0.480984479188919,0.54,0,Home,2015,135000000.0,368871007.0,2.732377829629629,false_negative,0.732377829629629
228165,1,1,0.8832399249076843,0.56,1,The SpongeBob Movie: Sponge Out of Water,2015,74000000.0,325186032.0,4.394405837837838,correct,2.394405837837838
228326,0,5,0.8252461552619934,0.57,1,The Book of Life,2014,50000000.0,97437106.0,1.94874212,false_positive,0.05125788000000009
228967,0,2,0.585509181022644,0.54,1,The Interview,2014,44000000.0,12342632.0,0.2805143636363636,false_positive,1.7194856363636364
232672,1,5,0.9656585454940796,0.57,1,Blended,2014,40000000.0,128000000.0,3.2,correct,1.2000000000000002
238636,1,3,0.8999070525169373,0.53,1,The Purge: Anarchy,2014,9000000.0,111928365.0,12.436485,correct,10.436485
238713,1,1,0.5947661399841309,0.56,1,Spy,2015,65000000.0,235666219.0,3.6256341384615385,correct,1.6256341384615385
239563,1,4,0.7949251532554626,0.51,1,St. Vincent,2014,13000000.0,54837234.0,4.218248769230769,correct,2.218248769230769
240832,1,3,0.5702131986618042,0.53,1,Lucy,2014,40000000.0,469058574.0,11.72646435,correct,9.72646435
241259,0,1,0.8932159543037415,0.56,1,Alice Through the Looking Glass,2016,170000000.0,299457024.0,1.761511905882353,false_positive,0.23848809411764704
242582,1,2,0.9019497632980348,0.54,1,Nightcrawler,2014,8500000.0,47425835.0,5.57951,correct,3.57951
244786,1,5,0.8183176517486572,0.57,1,Whiplash,2014,3300000.0,50307484.0,15.244692121212122,correct,13.244692121212122
245891,1,1,0.952571988105774,0.56,1,John Wick,2014,20000000.0,86085191.0,4.30425955,correct,2.3042595500000003
246403,0,2,0.3765817284584045,0.54,0,Tusk,2014,3000000.0,1882074.0,0.627358,correct,1.372642
246655,1,4,0.9130964279174804,0.51,1,X-Men: Apocalypse,2016,178000000.0,543934787.0,3.05581341011236,correct,1.0558134101123602
249397,1,4,0.7924307584762573,0.51,1,Nymphomaniac: Vol. II,2013,2350000.0,4934725.0,2.099882978723404,correct,0.09988297872340413
254128,1,2,0.7410982847213745,0.54,1,San Andreas,2015,110000000.0,473990832.0,4.309007563636364,correct,2.3090075636363636
254470,1,3,0.9674336910247804,0.53,1,Pitch Perfect 2,2015,29000000.0,287144079.0,9.901519965517242,correct,7.901519965517242
256274,1,1,0.7577065229415894,0.56,1,"As Above, So Below",2014,5000000.0,41898409.0,8.3796818,correct,6.3796818
257211,1,4,0.9269301891326904,0.51,1,The Intern,2015,35000000.0,194564672.0,5.558990628571428,correct,3.5589906285714283
257344,1,1,0.7222768664360046,0.56,1,Pixels,2015,88000000.0,244874809.0,2.782668284090909,correct,0.7826682840909092
257445,1,1,0.9580509662628174,0.56,1,Goosebumps,2015,58000000.0,158952243.0,2.7405559137931035,correct,0.7405559137931035
257785,0,1,0.7350323796272278,0.56,1,Tulip Fever,2017,25000000.0,9204549.0,0.36818196,false_positive,1.63181804
258489,0,1,0.1209916174411773,0.56,0,The Legend of Tarzan,2016,180000000.0,356743061.0,1.9819058944444443,correct,0.018094105555555684
258509,1,4,0.9622849225997924,0.51,1,Alvin and the Chipmunks: The Road Chip,2015,90000000.0,233755553.0,2.597283922222222,correct,0.5972839222222222
259316,1,2,0.9208164811134338,0.54,1,Fantastic Beasts and Where to Find Them,2016,180000000.0,809342332.0,4.496346288888889,correct,2.4963462888888888
259693,1,5,0.9731428623199464,0.57,1,The Conjuring 2,2016,40000000.0,322819915.0,8.070497875,correct,6.070497874999999
260346,1,1,0.8764868974685669,0.56,1,Taken 3,2014,48000000.0,325800000.0,6.7875,correct,4.7875
260513,1,5,0.865950882434845,0.57,1,Incredibles 2,2018,200000000.0,1243225667.0,6.216128335,correct,4.216128335
260514,1,3,0.8969576358795166,0.53,1,Cars 3,2017,175000000.0,383925276.0,2.19385872,correct,0.19385872000000015
262500,1,2,0.903497278690338,0.54,1,Insurgent,2015,110000000.0,297002527.0,2.7000229727272727,correct,0.7000229727272727
263115,1,3,0.8992794156074524,0.53,1,Logan,2017,97000000.0,619021436.0,6.381664288659794,correct,4.381664288659794
263472,0,2,0.5909327864646912,0.54,1,Knock Knock,2015,10000000.0,6341684.0,0.6341684,false_positive,1.3658316
264660,1,1,0.806847333908081,0.56,1,Ex Machina,2015,15000000.0,36869414.0,2.457960933333333,correct,0.4579609333333332
265177,0,3,0.8028337955474854,0.53,1,Mommy,2014,4900000.0,3494070.0,0.7130755102040817,false_positive,1.2869244897959184
267935,0,4,0.2846061587333679,0.51,0,The BFG,2016,140000000.0,195243411.0,1.3945957928571429,correct,0.6054042071428571
268896,0,2,0.9026031494140624,0.54,1,Pacific Rim: Uprising,2018,150000000.0,290061297.0,1.93374198,false_positive,0.06625802000000003
269149,1,3,0.9738986492156982,0.53,1,Zootopia,2016,150000000.0,1025521689.0,6.83681126,correct,4.83681126
270303,1,4,0.9550174474716188,0.51,1,It Follows,2015,2300000.0,23374076.0,10.162641739130434,correct,8.162641739130434
270946,1,3,0.5631539225578308,0.53,1,Penguins of Madagascar,2014,132000000.0,373515621.0,2.8296637954545454,correct,0.8296637954545454
271110,1,5,0.9335666298866272,0.57,1,Captain America: Civil War,2016,250000000.0,1155046416.0,4.620185664,correct,2.620185664
273248,1,3,0.76076740026474,0.53,1,The Hateful Eight,2015,44000000.0,155760117.0,3.5400026590909093,correct,1.5400026590909093
273477,0,5,0.6310730576515198,0.57,1,Scouts Guide to the Zombie Apocalypse,2015,15000000.0,14900000.0,0.9933333333333332,false_positive,1.0066666666666668
273481,1,3,0.957470178604126,0.53,1,Sicario,2015,30000000.0,84997446.0,2.8332482,correct,0.8332481999999999
274167,1,3,0.9695565104484558,0.53,1,Daddy's Home,2015,50000000.0,242786137.0,4.85572274,correct,2.85572274
274854,0,3,0.8356180787086487,0.53,1,The Last Witch Hunter,2015,90000000.0,146936910.0,1.6326323333333332,false_positive,0.36736766666666676
274855,0,2,0.4206061661243438,0.54,0,Geostorm,2017,120000000.0,221600160.0,1.846668,correct,0.15333200000000002
274857,0,2,0.4040135145187378,0.54,0,King Arthur: Legend of the Sword,2017,175000000.0,149175066.0,0.8524289485714286,correct,1.1475710514285713
274862,0,1,0.5354858040809631,0.56,0,The Lego Ninjago Movie,2017,70000000.0,123081555.0,1.7583079285714285,correct,0.24169207142857152
274870,1,3,0.8283814191818237,0.53,1,Passengers,2016,110000000.0,303144152.0,2.7558559272727274,correct,0.7558559272727274
276907,0,4,0.5942006707191467,0.51,1,Legend,2015,25000000.0,42972994.0,1.71891976,false_positive,0.2810802400000001
277216,1,4,0.6710556745529175,0.51,1,Straight Outta Compton,2015,28000000.0,201634991.0,7.201249678571428,correct,5.201249678571428
277834,1,4,0.9541825652122498,0.51,1,Moana,2016,150000000.0,690860472.0,4.60573648,correct,2.60573648
278154,1,1,0.9172337651252748,0.56,1,Ice Age: Collision Course,2016,105000000.0,408579038.0,3.891228933333333,correct,1.8912289333333332
278924,1,4,0.7020689845085144,0.51,1,Mechanic: Resurrection,2016,40000000.0,125729635.0,3.143240875,correct,1.143240875
278927,1,3,0.6437733173370361,0.53,1,The Jungle Book,2016,175000000.0,966550600.0,5.523146285714286,correct,3.5231462857142857
280092,1,3,0.9224302172660828,0.53,1,Insidious: Chapter 3,2015,10000000.0,120453155.0,12.0453155,correct,10.0453155
281338,1,5,0.9373132586479188,0.57,1,War for the Planet of the Apes,2017,150000000.0,490719763.0,3.271465086666667,correct,1.2714650866666668
281957,1,3,0.6756423711776733,0.53,1,The Revenant,2015,135000000.0,532950503.0,3.947781503703704,correct,1.947781503703704
282035,1,2,0.5006698369979858,0.54,0,The Mummy,2017,125000000.0,409231607.0,3.273852856,false_negative,1.273852856
283366,1,5,0.3209967017173767,0.57,0,Miss Peregrine's Home for Peculiar Children,2016,110000000.0,296482446.0,2.695294963636364,false_negative,0.6952949636363641
283566,1,3,0.4482854008674621,0.53,0,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,29700000.0,93882453.0,3.1610253535353534,false_negative,1.1610253535353534
283995,1,1,0.882676899433136,0.56,1,Guardians of the Galaxy Vol. 2,2017,200000000.0,863756051.0,4.318780255,correct,2.318780255
284052,1,5,0.8914986252784729,0.57,1,Doctor Strange,2016,180000000.0,676343174.0,3.757462077777778,correct,1.7574620777777779
284053,1,1,0.8823952674865723,0.56,1,Thor: Ragnarok,2017,180000000.0,855301806.0,4.7516767,correct,2.7516767
284054,1,1,0.7732309103012085,0.56,1,Black Panther,2018,200000000.0,1349926083.0,6.749630415,correct,4.749630415
286217,1,1,0.6968643069267273,0.56,1,The Martian,2015,108000000.0,631058917.0,5.84313812037037,correct,3.8431381203703703
287947,1,1,0.9694040417671204,0.56,1,Shazam!,2019,80000000.0,367799011.0,4.5974876375,correct,2.5974876374999996
287948,1,2,0.5033246874809265,0.54,0,The Transporter Refueled,2015,25000000.0,72629670.0,2.9051868,false_negative,0.9051868000000001
290098,1,4,0.8411156535148621,0.51,1,The Handmaiden,2016,8575000.0,38600000.0,4.501457725947522,correct,2.501457725947522
290250,0,3,0.591163694858551,0.53,1,The Nice Guys,2016,50000000.0,71261763.0,1.42523526,false_positive,0.57476474
290859,0,3,0.7214507460594177,0.53,1,Terminator: Dark Fate,2019,185000000.0,261119292.0,1.4114556324324323,false_positive,0.5885443675675677
291805,1,5,0.9495956301689148,0.57,1,Now You See Me 2,2016,120000000.0,334897606.0,2.790813383333333,correct,0.7908133833333331
292431,0,5,0.6451359987258911,0.57,1,Love,2015,3000000.0,249083.0,0.0830276666666666,false_positive,1.9169723333333335
293167,1,4,0.5012056231498718,0.51,0,Kong: Skull Island,2017,185000000.0,566652812.0,3.062988172972973,false_negative,1.062988172972973
293660,1,3,0.9249860644340516,0.53,1,Deadpool,2016,58000000.0,782837347.0,13.497195637931034,correct,11.497195637931034
293670,1,1,0.7016870379447937,0.56,1,The Wailing,2016,10951000.0,49851770.0,4.55225732809789,correct,2.55225732809789
293863,1,5,0.7891325354576111,0.57,1,The Age of Adaline,2015,25000000.0,65663276.0,2.62653104,correct,0.6265310400000002
294254,1,5,0.9253217577934264,0.57,1,Maze Runner: The Scorch Trials,2015,61000000.0,312296056.0,5.119607475409836,correct,3.119607475409836
296096,1,3,0.930116593837738,0.53,1,Me Before You,2016,20000000.0,207945075.0,10.39725375,correct,8.39725375
296098,1,1,0.6861624121665955,0.56,1,Bridge of Spies,2015,40000000.0,165478348.0,4.1369587,correct,2.1369587
296524,0,2,0.7640934586524963,0.54,1,Deepwater Horizon,2016,110000000.0,121790376.0,1.1071852363636363,false_positive,0.8928147636363637
297761,1,3,0.938014805316925,0.53,1,Suicide Squad,2016,175000000.0,749200054.0,4.281143165714286,correct,2.281143165714286
297762,1,5,0.92835795879364,0.57,1,Wonder Woman,2017,149000000.0,823970682.0,5.530004577181208,correct,3.5300045771812076
297802,1,5,0.9070287942886353,0.57,1,Aquaman,2018,160000000.0,1152028393.0,7.20017745625,correct,5.20017745625
298312,1,5,0.6694590449333191,0.57,1,The Visit,2015,5000000.0,98450062.0,19.6900124,correct,17.6900124
298618,0,4,0.2092387676239013,0.51,0,The Flash,2023,220000000.0,271333313.0,1.233333240909091,correct,0.7666667590909091
299054,0,4,0.1603483408689499,0.51,0,Expend4bles,2023,100000000.0,37917985.0,0.37917985,correct,1.6208201500000001
299534,1,3,0.923966348171234,0.53,1,Avengers: Endgame,2019,356000000.0,2799439100.0,7.86359297752809,correct,5.86359297752809
299536,1,5,0.9358043074607848,0.57,1,Avengers: Infinity War,2018,300000000.0,2052415039.0,6.841383463333333,correct,4.841383463333333
299537,1,1,0.9179602265357972,0.56,1,Captain Marvel,2019,152000000.0,1131416446.0,7.44352925,correct,5.44352925
299687,1,5,0.6761655211448669,0.57,1,The 5th Wave,2016,38000000.0,109906372.0,2.892272947368421,correct,0.8922729473684212
300668,0,1,0.3710925579071045,0.56,0,Annihilation,2018,40000000.0,43070915.0,1.076772875,correct,0.9232271249999999
300669,1,3,0.9328911900520324,0.53,1,Don't Breathe,2016,9900000.0,158906350.0,16.051146464646465,correct,14.051146464646465
300671,0,2,0.8805869817733765,0.54,1,13 Hours: The Secret Soldiers of Benghazi,2016,50000000.0,69411370.0,1.3882274,false_positive,0.6117726000000001
301528,1,1,0.976445734500885,0.56,1,Toy Story 4,2019,175000000.0,1073841394.0,6.1362365371428576,correct,4.1362365371428576
302946,1,3,0.9331583380699158,0.53,1,The Accountant,2016,44000000.0,155160045.0,3.526364659090909,correct,1.526364659090909
303857,1,2,0.3700167834758758,0.54,0,Dragon Ball Z: Resurrection 'F',2015,5000000.0,61768190.0,12.353638,false_negative,10.353638
304941,0,4,0.7643622756004333,0.51,1,Boonie Bears: Homeward Journey,2013,1300000.0,156002.0,0.1200015384615384,false_positive,1.8799984615384615
305470,0,1,0.5443060398101807,0.56,0,Power Rangers,2017,105000000.0,142300000.0,1.3552380952380951,correct,0.6447619047619049
307081,1,2,0.5437767505645752,0.54,1,Southpaw,2015,30000000.0,91709827.0,3.056994233333333,correct,1.056994233333333
308266,0,2,0.7419241070747375,0.54,1,War Dogs,2016,50000000.0,86234523.0,1.72469046,false_positive,0.2753095400000001
309809,0,2,0.3427256047725677,0.54,0,The Little Prince,2015,64000000.0,101281211.0,1.582518921875,correct,0.417481078125
310131,1,4,0.4257376194000244,0.51,0,The Witch,2016,4000000.0,40423945.0,10.10598625,false_negative,8.10598625
310133,0,3,0.2794857919216156,0.53,0,Cop Car,2015,800000.0,143658.0,0.1795725,correct,1.8204275
310307,0,3,0.7933358550071716,0.53,1,The Founder,2016,15000000.0,24121245.0,1.608083,false_positive,0.39191700000000007
311324,1,2,0.4190071225166321,0.54,0,The Great Wall,2016,150000000.0,331957105.0,2.213047366666667,false_negative,0.2130473666666668
312221,1,3,0.9702577590942384,0.53,1,Creed,2015,37000000.0,173600000.0,4.691891891891892,correct,2.691891891891892
313369,1,1,0.9744566082954408,0.56,1,La La Land,2016,30000000.0,509183536.0,16.972784533333332,correct,14.972784533333332
315011,1,1,0.7880973815917969,0.56,1,Shin Godzilla,2016,15000000.0,78053145.0,5.203543,correct,3.203543
315162,1,3,0.879679262638092,0.53,1,Puss in Boots: The Last Wish,2022,90000000.0,484700000.0,5.385555555555555,correct,3.3855555555555554
315635,1,4,0.9454196095466614,0.51,1,Spider-Man: Homecoming,2017,175000000.0,880978185.0,5.034161057142857,correct,3.0341610571428568
315837,0,3,0.5328198671340942,0.53,1,Ghost in the Shell,2017,110000000.0,169801921.0,1.5436538272727274,false_positive,0.4563461727272726
316029,1,5,0.7861687541007996,0.57,1,The Greatest Showman,2017,84000000.0,459066134.0,5.465073023809524,correct,3.4650730238095244
317442,1,2,0.4078854620456695,0.54,0,The Last: Naruto the Movie,2014,750000.0,19840000.0,26.453333333333333,false_negative,24.453333333333333
318846,1,1,0.9344751834869384,0.56,1,The Big Short,2015,28000000.0,133346506.0,4.762375214285714,correct,2.762375214285714
320288,0,3,0.8406341075897217,0.53,1,Dark Phoenix,2019,200000000.0,252442974.0,1.26221487,false_positive,0.73778513
321612,1,1,0.5629166960716248,0.56,1,Beauty and the Beast,2017,160000000.0,1266115964.0,7.913224775,correct,5.913224775
321741,0,3,0.8877262473106384,0.53,1,Concussion,2015,35000000.0,50400000.0,1.44,false_positive,0.56
324552,1,5,0.9543392062187196,0.57,1,John Wick: Chapter 2,2017,40000000.0,171539887.0,4.288497175,correct,2.288497175
324668,1,3,0.9199485778808594,0.53,1,Jason Bourne,2016,120000000.0,415484914.0,3.4623742833333333,correct,1.4623742833333333
324786,1,3,0.8039392232894897,0.53,1,Hacksaw Ridge,2016,40000000.0,175302354.0,4.38255885,correct,2.3825588499999997
324849,1,4,0.611399233341217,0.51,1,The Lego Batman Movie,2017,80000000.0,311950384.0,3.8993798,correct,1.8993798000000002
324852,1,4,0.9465272426605223,0.51,1,Despicable Me 3,2017,80000000.0,1034800131.0,12.9350016375,correct,10.9350016375
324857,1,4,0.924381136894226,0.51,1,Spider-Man: Into the Spider-Verse,2018,90000000.0,394884133.0,4.387601477777777,correct,2.3876014777777774
326284,0,2,0.1180370524525642,0.54,0,Pound of Flesh,2015,7500000.0,163080.0,0.021744,correct,1.978256
329865,1,3,0.8747484087944031,0.53,1,Arrival,2016,47000000.0,203388186.0,4.327408212765958,correct,2.327408212765958
330457,1,4,0.8243169784545898,0.51,1,Frozen II,2019,150000000.0,1453683476.0,9.691223173333332,correct,7.6912231733333325
330459,1,1,0.3880667090415954,0.56,0,Rogue One: A Star Wars Story,2016,200000000.0,1056057273.0,5.280286365,false_negative,3.2802863650000003
331482,1,2,0.8513069152832031,0.54,1,Little Women,2019,40000000.0,332103783.0,8.302594575,correct,6.3025945750000005
